Provider,Provider Country,SKU,Developer,Title,Version,Product Type Identifier,Units,Developer Proceeds,Begin Date,End Date,Customer Currency,Country Code,Currency of Proceeds,Apple Identifier,Customer Price,Promo Code,Parent Identifier,Subscription,Period
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,3.5,01/05/2013,01/05/2013,CAD,CA,CAD,451693186,4.99, ,4794K88545,Renewal,7 Days
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,USD,VN,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,198,0,01/05/2013,01/05/2013,EUR,IE,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,VN,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,7,0,01/05/2013,01/05/2013,SAR,SA,SAR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,EUR,PT,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,17,0,01/05/2013,01/05/2013,SGD,SG,SGD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,EUR,EE,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,EUR,AT,EUR,384101264,0, , , , 
APPLE,US,com.mos.crossword,Associated Northcliffe Digital Limited,Mail on Sunday Crossword,1.2,1F,14,0,01/05/2013,01/05/2013,AUD,AU,AUD,454136366,0, , , , 
APPLE,US,co.uk.mailonsunday.weekly, ,Mail On Sunday Subscription_100_7, ,IAY,1,2.86,01/05/2013,01/05/2013,AUD,AU,AUD,492605751,4.49, ,4794K88545,Renewal,7 Days
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,29,0,01/05/2013,01/05/2013,NZD,NZ,NZD,384101264,0, , , , 
APPLE,US,com.anmedia.whirrld,Associated Northcliffe Digital Limited,whirrld,1.0.1,1T,2,0,01/05/2013,01/05/2013,ILS,IL,ILS,540021449,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,EUR,CZ,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,4,0,01/05/2013,01/05/2013,TRY,TR,TRY,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,EUR,CZ,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,6,0,01/05/2013,01/05/2013,USD,KW,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,8,0,01/05/2013,01/05/2013,EUR,PT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,USD,TZ,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,5,0,01/05/2013,01/05/2013,EUR,RO,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,7,0,01/05/2013,01/05/2013,EUR,DE,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,6,0,01/05/2013,01/05/2013,USD,EG,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,11,0,01/05/2013,01/05/2013,CNY,CN,CNY,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,17,0,01/05/2013,01/05/2013,USD,PH,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,USD,UA,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,6,0,01/05/2013,01/05/2013,USD,LB,USD,400442503,0, , , , 
APPLE,US,xw_E_10, ,MOS_Crossword_E_10, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,456229482,0.89, ,com.mos.crossword, , 
APPLE,US,uk.co.dailymail.monthly, ,Daily Mail Subscriptions_200_30, ,IAY,1,17.49,01/05/2013,01/05/2013,TRY,TR,TRY,451693187,24.99, ,4794K88545,Renewal,1 Month
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,JPY,JP,JPY,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,12,0,01/05/2013,01/05/2013,AUD,AU,AUD,451510290,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,8,0,01/05/2013,01/05/2013,USD,JM,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,USD,EC,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,6,0,01/05/2013,01/05/2013,USD,BR,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,2,0,01/05/2013,01/05/2013,USD,UY,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,316,0,01/05/2013,01/05/2013,CAD,CA,CAD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,USD,VC,USD,400442503,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,496,0,01/05/2013,01/05/2013,USD,US,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,3,0,01/05/2013,01/05/2013,USD,BR,USD,384101264,0, , , , 
APPLE,US,uk.co.mailonline.dmkate.fullsupplement1, ,Full Supplement, ,IA1,1,0.63,01/05/2013,01/05/2013,AUD,AU,AUD,524323145,0.99, ,2L23635VFW, , 
APPLE,US,co.uk.mailonsunday.monthly, ,Mail On Sunday Subscription_200_30, ,IAY,1,3.65,01/05/2013,01/05/2013,EUR,ES,EUR,498418935,5.99, ,4794K88545,Renewal,1 Month
APPLE,US,uk.and.co.mailonline.royalwedding.fullissue1, ,Full Edition, ,IA1,1,0.42,01/05/2013,01/05/2013,GBP,GB,GBP,432331198,0.69, ,royalwedding001, , 
APPLE,US,com.metro.phoneedition.freesubscription, ,Metro Phone Edition Subscription, ,IAC,1,0,01/05/2013,01/05/2013,CNY,CN,CNY,542378621,0, ,com.metro.phone001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,4,0,01/05/2013,01/05/2013,EUR,BE,EUR,471269615,0, ,com.metro.tablet001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,USD,MY,USD,471269615,0, ,com.metro.tablet001, , 
APPLE,US,sku_F_E50, ,MOS_Suduko_F_Easy50, ,IA1,1,1.52,01/05/2013,01/05/2013,GBP,GB,GBP,456289025,2.49, ,com.mos.sudoku, , 
APPLE,US,xw_K_50, ,MOS_Crossword_K_50, ,IA1,2,1.52,01/05/2013,01/05/2013,GBP,GB,GBP,456230160,2.49, ,com.mos.crossword, , 
APPLE,US,xw_F_10, ,MOS_Crossword_F_10, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,456229655,0.89, ,com.mos.crossword, , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,JPY,JP,JPY,463429891,0, , , , 
APPLE,US,uk.and.co.mailonline.royalwedding.fullissue1, ,Full Edition, ,IA1,1,0.7,01/05/2013,01/05/2013,USD,US,USD,432331198,0.99, ,royalwedding001, , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,7F,25,0,01/05/2013,01/05/2013,GBP,GB,GBP,384407005,0, , , , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,1F,1,0,01/05/2013,01/05/2013,EUR,SK,EUR,384407005,0, , , , 
APPLE,US,uk.co.dailymail.yearly, ,Daily Mail Subscriptions_600_365, ,IAY,1,60.86,01/05/2013,01/05/2013,GBP,GB,GBP,451693189,99.99, ,4794K88545,Renewal,1 Year
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,EUR,RO,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,SGD,SG,SGD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,4,0,01/05/2013,01/05/2013,USD,TH,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,EUR,HU,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,EUR,BE,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,EUR,PL,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,EUR,DE,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,USD,MY,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,IDR,ID,IDR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,EUR,ES,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,2,0,01/05/2013,01/05/2013,CHF,CH,CHF,451510290,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,EUR,PL,EUR,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,EUR,NL,EUR,465059515,0, , , , 
APPLE,US,MetroFFF1011,Associated Northcliffe Digital Limited,Fantasy Football from Metro,2.9.2,1F,83,0,01/05/2013,01/05/2013,GBP,GB,GBP,387367224,0, , , , 
APPLE,US,co.uk.mailonsunday.weekly, ,Mail On Sunday Subscription_100_7, ,IAY,1,2.19,01/05/2013,01/05/2013,EUR,GR,EUR,492605751,3.59, ,4794K88545,Renewal,7 Days
APPLE,US,co.uk.mailonsunday.weekly, ,Mail On Sunday Subscription_100_7, ,IAY,69,1.52,01/05/2013,01/05/2013,GBP,GB,GBP,492605751,2.49, ,4794K88545,Renewal,7 Days
APPLE,US,2L23635VFW,Associated Northcliffe Digital Limited,Kate,1,1T,1,0,01/05/2013,01/05/2013,EUR,IE,EUR,523116092,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,USD,KR,USD,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,3,0,01/05/2013,01/05/2013,EUR,NL,EUR,463429891,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,36,0,01/05/2013,01/05/2013,USD,US,USD,451510290,0, , , , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,1F,1,0,01/05/2013,01/05/2013,CAD,CA,CAD,384407005,0, , , , 
APPLE,US,2L23635VFW,Associated Northcliffe Digital Limited,Kate,1,1T,5,0,01/05/2013,01/05/2013,USD,US,USD,523116092,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,1.9,1T,1,0,01/05/2013,01/05/2013,AUD,AU,AUD,400442503,0, , , , 
APPLE,US,34234234234,Associated Northcliffe Digital Limited,TIWFashion,1.01,1,1,0,01/05/2013,01/05/2013,EUR,AT,EUR,573152478,0, , , , 
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,3.5,01/05/2013,01/05/2013,USD,IS,USD,451693186,4.99, ,4794K88545,Renewal,7 Days
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,448,1.82,01/05/2013,01/05/2013,GBP,GB,GBP,451693186,2.99, ,4794K88545,Renewal,7 Days
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,3,2.73,01/05/2013,01/05/2013,EUR,ES,EUR,451693186,4.49, ,4794K88545,Renewal,7 Days
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,2.73,01/05/2013,01/05/2013,EUR,GR,EUR,451693186,4.49, ,4794K88545,Renewal,7 Days
APPLE,US,com.metro.phoneedition.freesubscription, ,Metro Phone Edition Subscription, ,IAC,1,0,01/05/2013,01/05/2013,USD,BR,USD,542378621,0, ,com.metro.phone001, , 
APPLE,US,com.metro.phoneedition.freesubscription, ,Metro Phone Edition Subscription, ,IAC,3,0,01/05/2013,01/05/2013,USD,US,USD,542378621,0, ,com.metro.phone001, , 
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,4,3.49,01/05/2013,01/05/2013,AUD,AU,AUD,451693186,5.49, ,4794K88545,Renewal,7 Days
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,QA,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,EUR,CZ,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,9,0,01/05/2013,01/05/2013,EUR,BE,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,4,0,01/05/2013,01/05/2013,RUB,RU,RUB,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,USD,KR,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,7,0,01/05/2013,01/05/2013,EUR,FR,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,4,0,01/05/2013,01/05/2013,USD,BH,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,16,0,01/05/2013,01/05/2013,AED,AE,AED,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,EUR,EE,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,22,0,01/05/2013,01/05/2013,USD,MY,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,EUR,SK,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,USD,NG,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,11,0,01/05/2013,01/05/2013,ILS,IL,ILS,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,13,0,01/05/2013,01/05/2013,SEK,SE,SEK,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,EUR,LU,EUR,384101264,0, , , , 
APPLE,US,com.anmedia.whirrld,Associated Northcliffe Digital Limited,whirrld,1.0.1,1T,1,0,01/05/2013,01/05/2013,CAD,CA,CAD,540021449,0, , , , 
APPLE,US,com.anmedia.whirrld,Associated Northcliffe Digital Limited,whirrld,1.0.1,1T,1,0,01/05/2013,01/05/2013,USD,VN,USD,540021449,0, , , , 
APPLE,US,com.anmedia.whirrld,Associated Northcliffe Digital Limited,whirrld,1.0.1,1T,1,0,01/05/2013,01/05/2013,USD,EG,USD,540021449,0, , , , 
APPLE,US,metro.wwfestival.001,Associated Northcliffe Digital Limited,Worldwide Festival,1.0.2,7T,2,0,01/05/2013,01/05/2013,EUR,FR,EUR,537621577,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,343,0,01/05/2013,01/05/2013,EUR,IE,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,6,0,01/05/2013,01/05/2013,ILS,IL,ILS,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,EUR,AT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,9,0,01/05/2013,01/05/2013,ILS,IL,ILS,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,10,0,01/05/2013,01/05/2013,HKD,HK,HKD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,5,0,01/05/2013,01/05/2013,EUR,CY,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,3,0,01/05/2013,01/05/2013,EUR,CY,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,4,0,01/05/2013,01/05/2013,USD,IS,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,48,0,01/05/2013,01/05/2013,CHF,CH,CHF,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,4,0,01/05/2013,01/05/2013,EUR,AT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,2,0,01/05/2013,01/05/2013,USD,HR,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,11,0,01/05/2013,01/05/2013,TWD,TW,TWD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,17,0,01/05/2013,01/05/2013,EUR,MT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,70,0,01/05/2013,01/05/2013,USD,MY,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,11,0,01/05/2013,01/05/2013,EUR,RO,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,7,0,01/05/2013,01/05/2013,EUR,BE,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,45,0,01/05/2013,01/05/2013,HKD,HK,HKD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,USD,KR,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,30,0,01/05/2013,01/05/2013,EUR,BE,EUR,400442503,0, , , , 
APPLE,US,uk.co.dailymail.monthly, ,Daily Mail Subscriptions_200_30, ,IAY,1,9.8,01/05/2013,01/05/2013,USD,MY,USD,451693187,13.99, ,4794K88545,Renewal,1 Month
APPLE,US,uk.co.dailymail.monthly, ,Daily Mail Subscriptions_200_30, ,IAY,1,7.91,01/05/2013,01/05/2013,EUR,BE,EUR,451693187,12.99, ,4794K88545,Renewal,1 Month
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,17,0,01/05/2013,01/05/2013,AUD,AU,AUD,451510290,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,USD,PE,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,84,0,01/05/2013,01/05/2013,CAD,CA,CAD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,USD,BB,USD,400442503,0, , , , 
APPLE,US,xw_B_10, ,MOS_Crossword_B_10, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,456228958,0.89, ,com.mos.crossword, , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,62,0,01/05/2013,01/05/2013,CAD,CA,CAD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,HN,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,43,0,01/05/2013,01/05/2013,CAD,CA,CAD,384101264,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,3,0,01/05/2013,01/05/2013,USD,US,USD,463429891,0, , , , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1242,0,01/05/2013,01/05/2013,GBP,GB,GBP,471269615,0, ,com.metro.tablet001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,EUR,MT,EUR,471269615,0, ,com.metro.tablet001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,SGD,SG,SGD,471269615,0, ,com.metro.tablet001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,EUR,ES,EUR,471269615,0, ,com.metro.tablet001, , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,4,0,01/05/2013,01/05/2013,USD,MY,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,2,0,01/05/2013,01/05/2013,EUR,NL,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,USD,LK,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,USD,QA,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,HKD,HK,HKD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,3,0,01/05/2013,01/05/2013,ZAR,ZA,ZAR,451510290,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,EUR,ES,EUR,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,EUR,FR,EUR,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,7,2,0,01/05/2013,01/05/2013,USD,MY,USD,465059515,0, , , , 
APPLE,US,com.mos.crossword,Associated Northcliffe Digital Limited,Mail on Sunday Crossword,1.2,7F,12,0,01/05/2013,01/05/2013,GBP,GB,GBP,454136366,0, , , , 
APPLE,US,com.and.mailonline.subscriptions.iphone.365days, ,365 Days iPhone Subscription, ,IA9,4,5.47,01/05/2013,01/05/2013,GBP,GB,GBP,387161331,8.99, ,placeholder, , 
APPLE,US,xw_L_50, ,MOS_Crossword_L_50, ,IA1,1,1.52,01/05/2013,01/05/2013,GBP,GB,GBP,456230759,2.49, ,com.mos.crossword, , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,3,0,01/05/2013,01/05/2013,USD,MY,USD,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,EUR,DE,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,2,0,01/05/2013,01/05/2013,EUR,IT,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,EUR,HU,EUR,463429891,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,AUD,AU,AUD,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,NZD,NZ,NZD,465059515,0, , , , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,1F,2,0,01/05/2013,01/05/2013,USD,US,USD,384407005,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,122,0,01/05/2013,01/05/2013,NZD,NZ,NZD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,JPY,JP,JPY,400442503,0, , , , 
APPLE,US,34234234234,Associated Northcliffe Digital Limited,TIWFashion,1.01,1,1,0,01/05/2013,01/05/2013,NOK,NO,NOK,573152478,0, , , , 
APPLE,US,34234234234,Associated Northcliffe Digital Limited,TIWFashion,1.01,1,1,0,01/05/2013,01/05/2013,EUR,FR,EUR,573152478,0, , , , 
